"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr11","Attr12","Attr13","Attr14","Attr15","Attr16","Attr17","Attr18","Attr19","Attr20","Attr22","Attr23","Attr24","Attr25","Attr26","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.023115,0.65894,-0.073867,0.78519,-92.404,0,0.023115,0.51758,1.034,0.34106,0.025828,0.067219,0.090117,0.023115,2581.2,0.14141,1.5176,0.023115,0.022356,19.168,0,0.022356,0.048736,0.25938,0.14141,-0.10119,3.787,0.60463,0.05013,172.21,2.1195,1.1061,0.0021325,1.034,0.54313,0.0020625,0.21726,0.3135,0,68.943,49.774,0.42569,0.62729,27.193,-0.070063,-0.067762,0.40976,0.34388,0.47181,0.46721,0.74402,-452.28,0.2951,0.067774,0.71249,0.59249,19.042,7.3331,121.39,3.0068,1.4164,"0"
0.39891,0.32604,0.34711,2.4546,0.81511,0,0.49569,2.0671,2.579,0.67396,0.52951,2.0773,0.2161,0.49569,213.53,1.7094,3.0671,0.49569,0.19221,48.214,0.52806,0.15468,1.351032,0.55812,1.4125,0.83788,3.7334,0.11028,0.1949,41.923,8.7064,6.3722,0.50138,2.579,0.74963,0.19441,0.18228,0.01843,0.20475,76.743,28.528,1.171,1.027,59.85,0.46643,0.18086,1.7965,0.23863,0.11486,1.6269,1.8095,1878.8,0.19441,0.5919,0.81022,0.11227,7.5704,12.794,33.773,10.807,6.2254,"0"
-0.044768,0.83126,0.023192,1.0787,-23.116,0.19416,-0.019489,0.203,1.6857,0.16874,0.13245,-0.066106,0.015602,-0.019489,11536,0.031639,1.203,-0.019489,-0.011561,25.647,0.11106,-0.026557,-0.019489,0.14939,0.0012286,0.034005,3.4121,0.453,0.0057908,68.073,5.3619,1.9016,0.10499,1.6857,0.7051,0.062284,0.24055,0.17666,0.065883,53.5,27.853,-0.37795,0.67688,27.351,0.065272,0.03872,0.38256,0.29481,0.1865,0.24743,1.0339,59.905,0.062283,-0.2653,1.0114,3.1785,14.232,13.105,63.834,5.718,2.4718,"0"
-0.0023904,0.77898,-0.17008,0.64198,-49.524,0.17307,-0.002835,0.2773,1.0376,0.21601,-0.002835,-0.0059678,-0.0012358,-0.002835,-32628.2,-0.0028114,1.2837,-0.002835,-0.0015998,12.811,0.066609,-0.0013489,0.21418,0.21601,-0.0022406,-0.2447,5.3145,0.41696,-0.0015998,101.53,3.5951,0.085508,0.066609,1.7777,0.51995,0.037588,0.089837,0.3808,0.037588,54.025,41.214,-0.038432,0.51105,13.293,0.065964,0.037224,0.3915,0.47505,0.27816,0.31079,0.74809,-35084,0.036263,-0.011066,0.96374,1.4071,28.491,8.8562,97.846,3.7304,2.5497,"0"
0.34612,0.53533,0.32596,1.6089,21.78,0,0.42693,0.868,5.0482,0.46467,0.44879,0.7975,0.091588,0.42693,422.61,0.86368,1.868,0.42693,0.08457,1.9311,0.44781,0.068563,0.42693,0.36121,0.71273,2.3499,2.6842,0.089902,0.088901,42.395,8.6096,8.6096,0.43923,5.0482,0.46467,0.087006,0.19435,0.036927,0.088707,54.751,52.82,12.959,1.559,2.1151,0.41239,0.081689,1.6089,0.53533,0.11615,3.3499,3.3499,157.53,0.087006,0.74488,0.91559,0,189.01,6.9102,38.706,9.4301,36.394,"0"
0.05221,0.58392,0.18258,1.3353,6.1762,0,0.066944,0.71256,2.294,0.41608,0.075593,0.12294,0.043144,0.066944,2153.4,0.1695,1.7126,0.066944,0.029182,22.628,0.071749,0.022759,0.1591,0.40006,0.14427,0.66901,3.4944,0.20176,0.031695,88.922,4.1047,3.8278,0.058937,2.294,0.41608,0.025691,0.22706,0.18755,0.031276,96.015,73.387,0.36712,1.0741,23.224,0.039718,0.017314,1.2452,0.54452,0.24362,1.5246,1.5246,570,0.025691,0.12548,0.97115,0,16.131,4.9736,86.638,4.2129,8.4061,"0"
0.043177,0.54405,-0.14723,0.59952,-46.375,-0.31353,0.043177,0.83765,1.5753,0.45572,0.043177,0.11745,0.027409,0.043177,4599.1,0.079363,1.8381,0.043177,0.027409,10.859,0.065709,0.027409,0.077108,-0.22289,0.079363,-0.18884,3.636,0.32732,0.04638,104.74,4.1098,2.7771,0.066444,1.5881,0.62342,0.04218,0.078786,0.27599,0.041713,44.358,33.498,0.92126,0.20627,11.322,0.065709,0.041713,0.40512,0.36763,0.24332,0.58452,0.79961,-636.76,0.1867,0.094744,0.80816,0.36797,33.611,10.896,85.183,4.2849,2.0205,"1"
0.29226,0.13831,0.83883,7.5951,174.04,0,0.36002,6.2302,1.8388,0.86169,0.37062,2.8306,0.20164,0.36002,136.15,2.6808,7.2302,0.36002,0.1958,21.529,0.33661,0.15895,1.0384,0.85817,2.1909,24.682,4.1522,-0.28849,0.19928,30.906,11.81,10.861,0.33667,1.8388,0.86169,0.18309,5.3319,0.013272,0.18307,57.14,35.611,2.6948,6.7424,26.354,0.32587,0.17722,6.9845,0.12719,0.084674,25.355,25.355,11908,0.18309,0.33917,0.80781,0,16.954,10.25,25.247,14.457,54.106,"0"
0.3394,0.41502,0.45834,2.1073,65.652,0.10837,0.3394,1.4095,1.9385,0.58498,0.34053,0.81994,0.18722,0.3394,417.4,0.87446,2.4095,0.3394,0.17509,30.037,0.3351,0.17509,0.91205,0.44777,0.87446,3.5887,3.7479,0.14338,0.17509,92.973,3.9259,3.9156,0.31341,1.9385,0.58498,0.16168,0.34744,0.038576,0.17287,137.16,107.13,2.1276,1.7219,35.83,0.31159,0.16074,2.1018,0.41394,0.25472,4.5803,4.5803,2564.8,0.16168,0.58019,0.82715,0,12.152,3.4072,77.941,4.683,15.178,"0"
0.082695,0.17243,0.41279,3.7007,61.276,0.23057,0.12192,4.7874,1.1392,0.82549,0.12192,0.79768,0.14291,0.12192,397.44,0.91838,5.7995,0.12192,0.11003,81.87,0.12493,0.074627,0.34068,0.82549,0.69089,0.95033,4.3696,0.017894,0.11003,57.354,6.364,0.72454,0.12493,1.1192,0.84507,0.11274,1.0303,0.035131,0.11274,134.44,52.573,0.33271,2.0746,93.266,0.088497,0.079864,3.2804,0.15285,0.15713,1.9004,1.9455,9667.8,0.12219,0.10018,0.87781,0.023725,4.4583,6.9427,50.346,7.2499,2.5511,"0"
-0.18544,0.59711,-0.041048,0.8485,-46.326,-0.13036,-0.17724,0.61996,0.83822,0.37019,-0.17724,-0.65416,-0.12559,-0.17724,-2193.8,-0.16638,1.6747,-0.17724,-0.22405,25.702,-0.15041,-0.23443,-0.11962,0.37019,-0.18012,-0.053301,3.73,0.72787,-0.22405,104.79,3.4832,-0.2519,-0.15041,0.79593,0.69636,-0.19014,0.13288,-0.2707,-0.19014,89.463,63.761,-3.3292,0.64291,21.544,-0.2283,-0.28861,0.38501,0.27094,0.2871,0.48069,0.90423,-220.46,-0.19301,-0.50095,1.193,0.8811,14.201,5.7245,125.02,2.9196,1.0272,"0"
-0.13928,1.0087,0.29013,1.9495,19.156,-0.27908,-0.13847,-0.055007,0.97588,-0.055486,-0.13847,-0.45316,-0.025524,-0.13847,-5917.2,-0.061684,0.99136,-0.13847,-0.0568,21.956,-0.076494,-0.057133,-0.27609,-0.055486,-0.06249,0.71759,4.2601,0.37734,-0.0568,44.646,8.1755,-0.075833,-0.076494,2.4558,0.64767,-0.031378,0.33856,-2.204328,-0.031378,73.7,51.745,-0.94981,1.4696,21.426,-0.15274,-0.062654,0.59054,0.30556,0.12232,-0.13724,1.6019,5280.8,-0.024721,2.5102,1.0247,-3.903855,16.624,7.0539,45.75,7.9782,6.0296,"0"
-0.017872,0.80471,-0.30221,0.62445,-155.94,-0.04835,-0.026892,0.2302,1.0243,0.18524,-0.026892,-0.033418,0.04041,-0.026892,5831.2,0.062594,1.2427,-0.026892,-0.021574,54.597,0.03105,-0.014338,-0.062313,0.18524,0.073802,-0.60746,5.0783,0.63071,-0.021574,241.36,1.5122,0.038585,0.03105,1.2525,0.18524,0.02491,0.029259,0.24426,0.02491,140.25,85.653,-0.095857,0.39275,55.923,-0.046212,-0.037074,0.62445,0.80471,0.66127,0.37234,0.37234,-36189,0.023712,-0.096482,0.97629,0,6.6853,4.2614,235.64,1.549,2.5054,"0"
0.0060518,0.19585,0.47034,3.8891,69.47,-0.033811,0.006851,4.106,0.82906,0.80415,0.03224,0.042082,0.066351,0.006851,1299.5,0.28088,5.106,0.006851,0.0082635,138.79,0.025581,0.0072995,-0.0032548,-0.026248,0.2768,1.2821,4.0177,0.21395,0.015432,73.956,4.9354,4.1026,0.025578,0.82906,0.8372,0.030851,0.17079,0.088531,0.030855,266.5,127.71,0.019197,1.9527,143.21,-0.022577,-0.027233,3.2329,0.1628,0.20262,2.192,2.2821,4899.4,0.030852,0.0075256,0.99191,0.041093,2.6299,2.858,71.674,5.0925,2.2599,"0"
0.11263,0.88349,0.082558,1.0937,-8.0812,0.0626,0.12781,0.080614,1.0266,0.071222,0.12781,0.14508,0.075477,0.12781,2336.2,0.15623,1.1319,0.12781,0.069886,7.2066,0.075354,0.061589,0.082776,0.071222,0.13906,2.2619,4.1892,0.46504,0.069886,180.51,2.0221,0.085291,0.075354,1.9467,0.073771,0.041205,0.13536,0.33941,0.041205,168.5,161.3,3.1194,1.0527,7.3986,0.065129,0.035613,1.0906,0.88094,0.49454,1.9513,2.0212,1276.2,0.025947,1.5814,0.97405,0.035787,50.648,2.2629,175.82,2.0759,50.105,"0"
-0.041037,0.95009,-0.12127,0.76542,-30.607,0,-0.041037,0.052532,2.1783,0.049911,-0.0051522,-0.079384,0.0079296,-0.041037,20077,0.01818,1.0525,-0.041037,-0.018839,9.5018,-0.0060883,-0.018839,0.11938,-0.041037,0.01818,-0.20067,3.7901,0.43053,-0.014238,86.38,4.2255,2.2991,-0.0060712,2.1783,0.48305,-0.0027871,0.029118,0.60644,-0.002795,63.779,54.277,-0.72368,0.65572,9.4754,-0.064398,-0.029564,0.41647,0.51695,0.23666,0.08259,0.79933,-747.92,-0.0027871,-0.82221,1.0188,6.39202999999999,38.414,6.7248,86.62,4.2138,3.6046,"0"
0.14619,0.65304,0.17777,1.3107,-178.51,0,0.18399,0.5313,4.1762,0.34696,0.19755,0.32159,0.047192,0.18399,1209.4,0.3018,1.5313,0.18399,0.044058,20.598,0.1926,0.035005,0.22695,0.31335,0.24391,0.71085,3.538,0.15109,0.047303,52.265,6.9843,6.1191,0.1806,4.1762,0.42704,0.043244,0.085781,0.10583,0.046119,61.253,40.654,0.62029,0.89879,21.527,0.17951,0.042984,1.1483,0.57215,0.14318,1.3874,1.7076,613.56,0.043244,0.42134,0.9601,0.23081,17.72,8.9781,50.005,7.2992,16.699,"0"
0,1.7758,-0.69973,0.2164666,-387.31,-1.713471,0.023617,-0.43686,0.84227,-0.77576,0.040061,0.029428,0.13892,0.023617,5539.4,0.065891,0.56314,0.023617,0.028039,27.973,0.038489,0,0.023617,-1.8829,0.052592,-0.77991,2.1857,2.0979,0.046456,364.43,1.0016,0.45264,0.038489,0.84227,0.19747,0.045697,0.010928,0.44883,0.045697,40.751,12.777,0,0.08461239,29.313,-0.054901,-0.065182,0.1170828,0.80253,0.99844,-0.86465,0.22009,-107.32,0.045697,0,0.97201,-1.2545,13.048,28.566,347.78,1.0495,0.93879,"0"
0.0033067,0.75466,-0.083801,0.8871,-67.292,0.073242,0.0061235,0.25933,1.0537,0.19571,0.0061235,0.0082502,0.027974,0.0061235,3917.3,0.093176,1.3251,0.0061235,0.0024361,49.878,0.13835,0.0013155,0.09455,0.19571,0.089443,-0.24534,4.9361,0.28778,0.0024361,113.57,3.214,0.18332,0.13835,2.5266,0.20814,0.055038,0.051022,0.1225,0.055038,90.108,40.23,0.0096264,0.4243,52.558,0.074154,0.0295,0.87248,0.74223,0.31114,0.57295,0.60936,-7233.1,0.050984,0.016896,0.94902,0.063541,7.3178,9.0728,107.78,3.3867,7.3591,"0"
-0.048777,0.5537,-0.10494,0.80541,-63.636,-0.49858,-0.047967,0.80602,1.3865,0.4463,-0.022039,-0.088947,0.020189,-0.047967,7219.9,0.050555,1.806,-0.047967,-0.034594,29.266,-0.022888,-0.035179,-0.11629,-0.53682,0.049092,-0.18551,3.9653,0.39593,-0.017975,137.28,2.6587,2.5894,-0.047232,1.3865,0.4463,-0.034064,0.053106,0.34777,-0.016507,106.8,77.53,-0.43873,0.59925,28.302,-0.098847,-0.07129,0.78442,0.53927,0.37612,0.78897,0.78897,-968.86,-0.034064,-0.10929,1.0337,0,12.472,4.7078,141.96,2.5712,2.4512,"0"
0.23272,0.39576,0.47792,4.0881,-26.483,0,0.23272,1.5265,1.5785,0.60413,0.27083,1.5038,0.16508,0.23272,554.36,0.65842,2.5268,0.23272,0.14743,126.09,0.23645,0.14743,0.36098,0.3911,0.65842,1.3015,3.9335,0.22134,0.15039,41.971,8.6965,3.4008,0.23261,1.5785,0.60413,0.14736,0.49096,0.049912,0.1498,128.73,2.74274,0.4268,0.56476,147.88,0.2086,0.13215,1.5986,0.15476,0.11499,1.6452,1.6452,4101,0.14736,0.38522,0.85728,0,2.8948,104.607499999999,35.786,10.2,4.2986,"0"
0.01854,0.11616,0.43648,4.7751,146.76,-0.0093657,0.034008,6.3278,1.0658,0.73505,0.034008,0.29414,0.11616,0.034008,367.68,0.99271,8.6087,0.034008,0.034257,31.326,0.030466,0.018676,0.002675,0.73505,0.85955,0.97449,5.6564,-0.18133,0.034257,45.306,8.0563,0.26227,0.030466,1.017,0.7356,0.03069,2.6023,0.034168,0.03069,92.37,61.044,0.2176,4.0382,33.386,-0.050841,-0.051214,4.7528,0.11562,0.12413,1.6411,1.6423,130575.799999999,0.061709,0.025222,0.93829,0.00073911,11.652,5.9793,42.511,8.5861,2.2164,"0"
-0.10628,0.6375,0.066079,1.2598,-29.367,0,-0.10628,0.56864,1.2418,0.3625,-0.079634,-0.41787,-0.056815,-0.10628,-3298.1,-0.11067,1.5686,-0.10628,-0.08559,44.736,-0.079659,-0.08559,0.18632,0.28356,-0.11067,0.097235,3.7569,0.50111,-0.073877,70.816,5.1542,2.0564,-0.069169,1.2418,0.74566,-0.055702,0.1303,-0.48374,-0.064149,84.442,39.706,-0.69832,0.66141,42.376,-0.11539,-0.092924,0.50263,0.25434,0.19402,0.53343,1.0972,377.5,-0.055702,-0.29319,1.0853,1.057,8.159,9.1926,74.761,4.8823,1.8273,"0"
0.11583,0.12781,0.27159,3.3652,1110.2,0,0.11533,6.8242,4.672,0.87219,0.12282,1.0043,0.034623,0.11533,288.4,1.2656,7.8242,0.11533,0.024685,3.7054,0.12282,0.024792,0.11533,0.11583,1.2695,0.44264,3.3017,0.027249,0.026288,9.2172,39.622,35.598,0.12481,4.672,0.88517,0.026715,0.03913,0.025172,0.026288,29.838,26.133,2.4421,2.9522,3.805,0.076385,0.01635,3.0234,0.11483,0.025239,1.4215,1.4426,544,0.026715,0.1328,0.97542,0.014883,98.505,13.967,8.9709,40.687,7.6143,"0"
-0.062661,0.75208,-0.11831,0.56485,-67.805,0.29032,-0.062661,0.32965,0.94375,0.24792,-0.023306,-0.23047,-0.026966,-0.062661,-10786,-0.033839,1.3296,-0.062661,-0.066396,18.086,-0.023426,-0.066396,-0.062661,0.20968,-0.033839,-0.13977,3.3206,0.77286,-0.024695,107.65,3.3905,1.2257,0.021938,0.94375,0.72812,0.023245,0.089149,1.8185,-0.024823,50.021,31.934,-1.3399,0.39285,18.517,-0.060638,-0.064252,0.2042,0.27188,0.29494,0.2929,0.86023,-247.53,0.023245,-0.25275,1.0661,1.9369,20.181,11.43,105.15,3.4712,1.115,"0"
0.084174,0.59401,0.30924,1.5301,28.777,0,0.084174,0.68347,3.4754,0.40599,0.13546,0.1443,0.036864,0.084174,1692.3,0.21568,1.6835,0.084174,0.02422,7.1549,0,0.02422,0.25233,0.3793,0.21568,2.8787,3.2726,0.13874,0.053974,69.576,5.2461,5.1518,0.009238,3.4754,0.40599,0.0026581,0.19174,0.45059,0,81.995,74.84,1.2356,1.4133,8.1256,-0.043943,-0.012644,1.5026,0.58334,0.19062,3.7793,3.7793,579.28,0.11946,0.20733,0.92429,0,51.014,4.877,61.264,5.9578,32.352,"0"
0.13331,0.16451,0.40084,3.4365,2.8842,0,0.16928,5.0785,3.6564,0.83549,0.19472,1.029,0.051376,0.16928,319.65,1.1419,6.0785,0.16928,0.046297,37.199,0.19155,0.036459,0.16928,0.38649,0.92319,0.92221,2.9731,0.039438,0.053253,17.587,20.754,20.754,0.24205,3.6564,0.83549,0.066197,0.12949,0.026098,0.052388,54.309,17.111,0.35774,1.1714,39.836,0.17298,0.047309,3.4365,0.16451,0.048183,1.9222,1.9222,376.74,0.066197,0.15956,0.95381,0,9.8122,21.332,16.422,22.226,8.4124,"0"
0.13631,0.39406,0.20067,1.9528,-27.636,0.29221,0.17006,1.5173,1.1176,0.59791,0.17006,0.80744,0.1099,0.17006,763.24,0.47823,2.5377,0.17006,0.099171,66.028,0.1743,0.079493,0.36769,0.59791,0.3926,0.34086,5.3368,0.20298,0.099171,50.101,7.2853,0.44232,0.1743,1.7275,0.78137,0.10165,0.25094,0.067232,0.10165,76.295,10.266,0.43943,0.47994,73.792,0.15591,0.090921,1.0437,0.21061,0.13726,1.0156,1.3272,43578,0.10521,0.22798,0.89479,0.30682,5.5279,35.554,44.83,8.1419,2.9127,"0"
0.11733,0.44808,0.51824,2.1566,96.819,0.35587,0.15054,1.2212,1.1262,0.54719,0.15054,0.33597,0.086934,0.15054,994.17,0.36714,2.2317,0.15054,0.079554,12.571,0.19794,0.062001,0.44356,0.54719,0.29301,15.389,4.0326,-0.091533,0.079554,97.338,3.7498,0.44176,0.19794,1.9699,0.54719,0.1046,1.3976,0.069517,0.1046,65.599,53.028,1.8002,2.0111,14.158,0.18398,0.097223,2.1566,0.44808,0.26668,16.249,16.249,5585.8,0.11208,0.21442,0.88792,0,29.034,6.8832,86.428,4.2232,56.192,"0"
0.014623,0.26216,0.28956,2.1931,-42.958,0,0.015563,2.8145,1.2523,0.73784,0.031883,0.064126,0.087379,0.015563,874.48,0.41739,3.8145,0.015563,0.012428,123.7,0.030314,0.011677,0.031292,0.040609,0.41381,0.61907,4.3135,0.20759,0.023412,71.917,5.0753,4.6984,0.020539,1.2523,0.75693,0.016401,0.012991,0.070374,0.024208,154.22,30.522,0.034457,0.44447,125.76,-0.063544,-0.050744,2.0303,0.24269,0.19703,1.5774,1.6183,5959.6,0.016401,0.019819,0.98769,0.02587,2.9508,11.959,70.738,5.1599,2.6772,"0"
0.056973,0.15741,0.51654,4.2814,57.291,0.34092,0.074435,5.1987,1.0625,0.81834,0.074435,0.47286,0.073416,0.074435,509.65,0.71618,6.3527,0.074435,0.048474,68.548,0.095337,0.037102,0.4292,0.81834,0.60525,1.5842,4.2072,0.010847,0.048474,39.755,9.1812,0.60565,0.095337,1.5577,0.81834,0.062085,0.92117,0.038726,0.062085,125.73,57.18,0.19756,2.4494,72.833,0.057036,0.037143,4.2814,0.15741,0.10892,2.5099,2.5099,8322.8,0.058827,0.069621,0.94117,0,5.3247,6.3833,37.416,9.7551,4.7097,"0"
0.098766,0.10875,0.67357,7.1937,52.839,0,0.11611,8.1953,2.1886,0.89125,0.13953,1.0676,0.071717,0.11611,252.89,1.4433,9.1953,0.11611,0.05305,60.432,0.10531,0.045127,0.11611,0.71614,1.2838,3.0943,3.0663,-0.058171,0.05305,19.093,19.117,19.117,0.10958,2.1886,0.89125,0.050069,2.2816,0.024802,0.048116,89.09,28.658,0.27256,3.8617,63.617,0.064452,0.029449,7.1937,0.10875,0.052309,4.0943,4.0943,784.71,0.050069,0.11082,0.9478,0,6.0399,12.737,18.137,20.125,10.054,"0"
0.14082,0.48521,0.13049,1.4344,-13.505,0,0.1758,1.0609,1.6652,0.51479,0.21081,0.58521,0.12845,0.1758,827.99,0.44083,2.0609,0.1758,0.10557,40.347,0.21081,0.084563,0.1758,0.48433,0.36874,0.22928,3.2153,0.25837,0.11958,74.766,4.8819,3.0224,0.19874,1.6652,0.6996,0.11935,0.18298,0.064979,0.12659,82.397,42.05,0.765,0.82161,45.815,0.17271,0.10371,0.88803,0.3004,0.20484,0.90454,1.2293,214.21,0.11935,0.27355,0.89559,0.35902,9.0465,8.6802,65.843,5.5435,2.926,"0"
0.31901,0.73884,0.18017,1.2438,9.2198,-0.2281,0.38017,0.35347,3.2843,0.26116,0.42149,0.51454,0.12531,0.38017,655.24,0.55705,1.3535,0.38017,0.11575,12.124,0.40826,0.097131,0.38017,0.17851,0.47427,2.2708,2.7818,0.17715,0.12833,96.087,3.7987,3.7987,0.47769,3.2843,0.26116,0.14545,0.21253,0.056015,0.12431,84.683,72.559,2.9242,1.0962,14.187,0.37686,0.11475,1.2438,0.73884,0.26325,3.2917,3.2917,109,0.14545,1.2215,0.88471,0,30.106,5.0304,82.111,4.4452,41.396,"0"
0.029935,0.10963,0.49323,6.0031,-4342.23,0,0.034242,8.1217,1.1598,0.89037,0.045893,0.34734,0.067941,0.034242,507.81,0.71877,9.1217,0.034242,0.029524,125.56,0.045417,0.025811,0.034242,0.87274,0.67948,1.2083,3.7573,0.052042,0.031703,32.135,11.448,10.295,0.040043,1.1598,0.89406,0.034526,0.6086,0.040616,0.03916,167.37,41.81,0.075033,1.9562,129.03,0.00086214,0.00074336,5.3983,0.098584,0.087349,2.1813,2.1903,2820.4,0.034526,0.033621,0.98317,0.0041411,2.907,8.7299,31.025,11.765,2.8413,"0"
-0.053677,0.9023,-0.14805,0.72405,-98.003,-0.26718,-0.061261,0.10828,1.4499,0.097699,0.047073,-0.11419,-0.005978,-0.061261,-32628.2,-0.0096058,1.1083,-0.061261,-0.042253,51.27,0.045937,-0.037022,-0.050748,-0.23512,-0.0012002,-0.24209,4.8258,0.60224,-0.023734,145.32,2.5116,1.4934,0.10234,1.4499,0.33547,0.070589,0.055834,0.30525,0.031684,90.253,38.983,-0.26357,0.34446,55.164,-0.0066571,-0.0045916,0.43052,0.53651,0.39815,0.15976,0.54856,-9914,0.070589,-0.54941,1.0419,2.4337,7.1192,9.3631,135.06,2.7024,2.3708,"0"
-0.5078,0.52897,0.17141,1.3241,6.5632,0,-0.5078,0.89046,5.4386,0.47103,-0.32376,-0.95997,-0.069163,-0.5078,-513.29,-0.7111,1.8905,-0.5078,-0.093369,4.4758,-0.42031,-0.093369,-0.5078,0.066691,-0.7111,0.57211,2.3933,0.023854,-0.092802,32.859,11.108,11.108,-0.43719,5.4386,0.47103,-0.080386,0.75475,-0.061082,-0.077283,20.211,15.735,-7.6142,1.198,4.1428,-0.55196,-0.10149,1.3241,0.52897,0.090025,1.5721,1.5721,42.394,-0.080386,-1.0781,1.0915,0,81.549,23.197,35.501,10.281,18.152,"0"
0.088458,0.75428,0.14953,1.1982,-46.768,0.026968,0.089557,0.32577,1.2137,0.24572,0.097725,0.11873,0.073787,0.089557,3074.1,0.11873,1.3258,0.089557,0.073787,86.849,0.09377,0.072881,0.089557,0.11543,0.11727,1.5546,3.1403,0.54888,0.080517,245.82,1.4848,1.4848,0.09377,1.2137,0.24572,0.077258,0.12504,0.26813,0.077258,243.44,156.59,0.3063,0.81537,94.121,0.09377,0.077258,1.1982,0.75428,0.67349,2.5546,2.5546,206.58,0.077258,0.35999,0.92645,0,4.2027,2.331,226.83,1.6091,12.618,"0"
-0.099864,0.60051,-0.30659,0.45971,-56.451,-0.48164,-0.099864,0.66525,2.9397,0.39949,0.014152,-0.17599,-0.018717,-0.099864,-3983.6,-0.091625,1.6652,-0.099864,-0.033971,16.584,0.014097,-0.033971,-0.099864,0.2465,-0.091625,-0.41479,2.5143,0.17463,-0.033971,70.734,5.1602,4.8761,0.011578,2.9397,0.39949,0.0039386,0.17466,0.33963,0.0047953,20.083,3.4994,-0.74766,0.22432,16.65,-0.030745,-0.010459,0.4344,0.56745,0.19379,0.54048,0.54048,-100.2,0.0039386,-0.24998,1.0339,0,22.009,104.3,70.455,5.1806,3.9772,"0"
0.23506,0.094146,0.26876,4.1957,38.19,0.523,0.29099,9.5934,1.2069,0.90318,0.29099,3.46,0.17179,0.29099,107.53,3.3943,10.622,0.29099,0.15643,17.549,0.30183,0.12636,0.6478,0.90318,2.8002,0.41531,4.6971,0.025794,0.15643,19.917,18.326,3.206,0.30183,1.8709,0.91323,0.16226,0.77307,0.009368,0.16226,56.48,38.931,2.6281,3.1322,21.181,0.27326,0.1469,3.7481,0.084102,0.054567,1.3957,1.4112,13379,0.17145,0.26025,0.82855,0.011121,20.798,9.3756,16.502,22.118,2.8745,"0"
0.19677,0.52133,0.46498,1.9189,-40.31,0,0.2455,0.91817,1.7593,0.47867,0.25612,0.48518,0.14212,0.2455,761.08,0.47958,1.9182,0.2455,0.13955,42.255,0.23717,0.11185,0.57462,0.44332,0.3861,16.026,3.9531,0.29633,0.13956,121.31,3.0088,2.9203,0.2368,1.7593,0.47867,0.1346,0.85235,0.071901,0.13481,111.97,69.718,0.96613,1.5164,48.827,0.23266,0.13225,1.8625,0.506,0.33236,16.498,16.498,4174.1,0.1346,0.41107,0.86226,0,8.638,5.2354,104.98,3.4768,60.636,"0"
0.072974,0.73224,0.040723,1.1054,-490.72,0,0.072974,0.36567,2.8804,0.26776,0.11275,0.18879,0.036452,0.072974,2545.5,0.14339,1.3657,0.072974,0.025335,14.46,0.052412,0.025335,0.22574,0.24811,0.14339,0.071102,4.7382,0.23416,0.028598,49.889,7.3529,3.8814,0.05241,2.8804,0.58247,0.018196,0.15416,0.28909,0.018196,46.591,32.131,0.63952,0.81014,14.654,0.020392,0.0070796,0.58349,0.38653,0.136,0.46751,1.017,2228.4,0.018196,0.27254,1.0005,1.1753,25.242,11.36,48.982,7.4518,5.0291,"0"
0.15337,0.069066,0.41015,11.249,116.15,-0.44755,0.15337,13.479,1.6101,0.93093,0.15337,3.8325,0.11354,0.15337,137.9,2.6468,14.479,0.15337,0.095254,16.143,0,0.095254,0.23666,0.68796,2.6468,0.74596,4.3566,-0.029403,0.1979,13.58,26.877,15.573,0.0072816,1.6101,0.93901,0.0045225,2.9447,0.078209,0,75.337,59.195,2.1538,9.4699,24.165,-0.029436,-0.018282,6.518,0.040017,0.037206,1.6931,1.7078,9322.5,0.33199,0.16475,0.67027,0.0086702,22.611,6.1661,9.0717,40.235,2.9284,"0"
0.018608,0.40878,0.71518,4.6421,20.17,0,0.024574,1.4463,0.82544,0.59122,0.033869,0.12514,0.050109,0.024574,3607.3,0.10118,2.4463,0.024574,0.02977,265.97,0.033866,0.022544,0.024574,0.54165,0.086591,8.0851,3.0038,0.49523,0.02989,89.811,4.0641,1.9522,0.027403,0.82544,0.76687,0.033198,0.35614,0.269,0.041028,372.15,106.18,0.030938,1.5791,275.1,0.017078,0.020689,2.2299,0.19636,0.24606,6.6837,8.6695,721.39,0.033198,0.031475,0.97046,0.2971,1.3724,3.4374,86.829,4.2037,9.3316,"0"
0.010711,0.95701,-0.0016184,0.99831,-88.682,0,0.016142,0.044918,1.9749,0.042988,0.039742,0.016867,0.014127,0.016142,12520,0.029152,1.0449,0.016142,0.0081735,86.227,0.039378,0.0054236,0.043958,0.033351,0.023478,-0.036282,3.715,0.46217,0.018333,182.12,2.0042,2.0042,0.056827,1.9749,0.042988,0.028775,0.04777,0.62384,0.019939,168.13,81.9,0.022958,0.51081,88.781,0.027621,0.013986,0.99831,0.95701,0.49895,0.96372,0.96372,-8.397,0.028775,0.24916,0.99183,0,4.233,4.4567,176.88,2.0636,44.274,"0"
